Filename,Index,partisan,level,type,candidates,choices,gamma bf,gamma mds,#1 candidate,#2 candidate,#3 candidate,#4 candidate,#5 candidate,bimodality,Ashman_D,Sarle_coefficient,Hartigan_Dip,Amplitude_Ratio,Mode_Distance,stress_value
SanFrancisco_11082016_BoardofSupervisorsDistrict1.mat,366,NO,LOCAL,B,10,3,,0.637430396,66.11193255,62.37770158,43.00500204,13.34507818,12.03322113,0.541057906,2.543846273,0.523727419,0.99992381,0.027911068,1.072072072,36.70168987
SanFrancisco_11082016_BoardofSupervisorsDistrict11.mat,367,NO,LOCAL,B,5,3,0.582489203,0.527640361,59.74087161,57.75029446,44.22065175,41.82175108,35.90498626,0.652621328,4.592042922,0.680003188,0.999903633,0.688010387,1.177177177,4.695416282
SanFrancisco_11082016_BoardofSupervisorsDistrict3.mat,368,NO,LOCAL,B,2,3,1,1,84.45269434,55.93055087,,,,0.863860792,,,,,,0
SanFrancisco_11082016_BoardofSupervisorsDistrict5.mat,369,NO,LOCAL,B,2,3,1,1,74.67638527,71.47558568,,,,0.862858734,,,,,,0
SanFrancisco_11082016_BoardofSupervisorsDistrict7.mat,370,NO,LOCAL,B,5,3,0.558771111,0.636566805,60.16860449,52.40317972,51.18956689,44.13986251,31.22294832,0.371738907,4.420830905,0.274746435,0.999939143,0.479212061,0.556556557,4.139587438
SanFrancisco_11082016_BoardofSupervisorsDistrict9.mat,371,NO,LOCAL,B,4,3,0.80991221,0.810939543,82.41080879,64.99906606,60.5410622,20.07035676,,0.36804458,6.256242087,0.36804458,0.999938662,0.178917159,1.066066066,2.161563028
SanFrancisco_11082022_BoardofSupervisorsD10.mat,372,NO,LOCAL,B,2,3,1,1,87.73024361,59.81580511,,,,0.833213157,,,,,,0
SanFrancisco_11082022_BoardofSupervisorsD4.mat,373,NO,LOCAL,B,2,3,1,1,70.12391345,69.28796005,,,,0.882339558,,,,,,0
SanFrancisco_11082022_BoardofSupervisorsD6.mat,374,NO,LOCAL,B,4,4,0.714662253,0.660966041,80.10297904,75.80605615,48.55338973,42.94471006,,0.483680756,5.971839227,0.473481632,0.99987404,0.451784014,0.588588589,2.408252828
SanFrancisco_11082022_BoardofSupervisorsD8.mat,375,NO,LOCAL,B,2,3,1,1,89.64717856,50.31098044,,,,0.933517632,,,,,,0
SanFrancisco_11082022_DistrictAttorney.mat,376,NO,LOCAL,O,4,4,0.683662433,0.69255338,73.22479482,68.39337194,58.12827126,43.64159863,,0.429502099,4.363832562,0.533627676,0.999992064,0.563305374,0.267267267,2.346051956
SanFrancisco_11082022_PublicDefender.mat,377,NO,LOCAL,O,2,3,1,1,88.99141135,56.62320776,,,,0.84440145,,,,,,9.90E-35
SanLeandro_11022010_CountyCouncilDistrict1.mat,378,NO,LOCAL,R,3,3,0.997994887,0.99654118,84.08942804,72.27931225,0.756930172,,,0.429411637,7.43927045,0.576235102,0.999918613,0.002782763,0.284284284,89.85650422
SanLeandro_11022010_CountyCouncilDistrict5.mat,379,NO,LOCAL,R,2,3,1,1,78.78442074,77.54899529,,,,0.843006467,,,,,,0
SanLeandro_11022010_Mayor.mat,380,NO,LOCAL,E,6,3,0.637213859,0.406252783,64.9772869,62.09138684,61.1071524,29.60719694,17.0570945,0.821471231,9.607853711,0.821471231,0.99990241,0.84709308,1.866866867,902653527.6
SanLeandro_11032020_MemberCityCouncilDist2SanLeandroRCV.mat,381,NO,LOCAL,R,2,5,1,1,83.83908848,81.28415301,,,,0.824715768,,,,,,0
SanLeandro_11032020_MemberCityCouncilDist4SanLeandroRCV.mat,382,NO,LOCAL,R,2,5,1,1,89.23659923,73.40932706,,,,0.781774237,,,,,,0
SanLeandro_11042014_CountyCouncilDistrict1.mat,383,NO,LOCAL,R,4,3,0.673852708,0.642354612,74.74343252,59.96901827,57.43884335,39.8373459,,0.366634597,3.62410037,0.366634597,0.999866578,0.845809633,0.492492492,0.954281343
SanLeandro_11042014_CountyCouncilDistrict3.mat,384,NO,LOCAL,R,3,3,0.886009998,0.886009998,84.13715412,77.3639372,66.11279307,,,0.62265799,3.469861322,0.502862184,0.999866578,0.626642507,0.38038038,0.526553123
SanLeandro_11042014_CountyCouncilDistrict5.mat,385,NO,LOCAL,R,3,3,0.832981835,0.765290156,84.61119804,72.66480713,72.26341928,,,0.695263091,2.735634576,0.645056782,0.99986292,0.741885179,0.344344344,0.681518595
SanLeandro_11042014_Mayor.mat,386,NO,LOCAL,E,4,3,0.902452551,0.918474242,82.56716786,76.05989648,62.67562238,1.435789993,,0.342639401,2.232633452,0.342639401,0.999896491,0.516598473,0.228228228,248.3489632
SanLeandro_11062012_CountyCouncilDistrict2.mat,387,NO,LOCAL,R,3,3,0.876494967,0.876494967,82.69982238,80.66706138,70.86244326,,,0.620139392,2.02916578,0.620139392,0.999933784,0.548118637,0.356356356,0.463424632
SanLeandro_11062012_CountyCouncilDistrict4.mat,388,NO,LOCAL,R,4,3,0.625632159,0.592176356,72.00345796,62.93062459,61.22325481,40.48411498,,0.499073233,2.027853869,0.590645464,0.999910491,0.724228863,0.312312312,1.604187962
SanLeandro_11062012_CountyCouncilDistrict6.mat,389,NO,LOCAL,R,2,3,1,1,84.96832079,78.07968703,,,,0.819829949,,,,,,0
SanLeandro_11062018_CountyCouncilDistrict1.mat,390,NO,LOCAL,R,3,3,0.88909865,0.703044666,87.7530527,69.52924165,67.71770566,,,0.686258726,3.143756536,0.678987018,0.999910306,0.78814166,0.348348348,0.854243171
SanLeandro_11062018_CountyCouncilDistrict3.mat,391,NO,LOCAL,R,2,3,1,1,81.36197637,78.76262084,,,,0.826330295,,,,,,0
SanLeandro_11062018_CountyCouncilDistrict5.mat,392,NO,LOCAL,R,2,3,1,1,87.97802481,68.60380274,,,,0.870198689,,,,,,0
SanLeandro_11062018_Mayor.mat,393,NO,LOCAL,E,4,3,0.731112916,0.672430467,76.92158911,65.51390662,50.89938494,36.07210553,,0.206287561,3.609360591,0.237312209,0.999911457,0.156467331,0.780780781,1.825847656
SanLeandro_11082016_CountyCouncilDistrict2.mat,394,NO,LOCAL,R,2,3,1,1,77.28638742,77.09716915,,,,0.834060735,,,,,,0
SantaFe_03062018_CityCouncilDistrict2.mat,395,NO,LOCAL,R,3,3,0.909076382,0.846436561,90.28443592,84.93128795,75.3275807,,,0.429241877,3.94533734,0.429241877,0.999652295,0.921482009,0.388388388,0.46883168
SantaFe_03062018_CityCouncilDistrict4.mat,396,NO,LOCAL,R,3,3,0.79033245,0.68325515,85.49867428,82.09259637,80.46094228,,,0.562065894,3.296647408,0.565496524,0.999530296,0.809889465,0.688688689,0.95032241
SantaFe_03062018_Mayor.mat,397,NO,LOCAL,E,5,5,0.371428571,0.280329857,85.44263886,81.11084162,77.39510065,75.54208101,75.31409168,0.817700427,4.998382434,0.757541722,0.999802176,0.21209496,1.98998999,5.498964663
Springville_11022021_CityCouncil2yr.mat,398,NO,LOCAL,R,3,3,0.882741536,0.882741536,90.8835673,88.70355078,78.03468208,,,0.434531616,3.698914927,0.304599911,0.999653019,0.205767079,0.382382382,0.814585299
Springville_11022021_Mayor.mat,399,NO,LOCAL,E,3,3,0.892647059,0.709803922,96.0130719,75.98039216,75.37581699,,,0.805869735,4.240035764,0.642102338,0.99973312,0.204215055,0.794794795,0.647914941
StLouisPark_11022021_CityCouncilWard2.mat,400,NO,LOCAL,R,2,3,1,1,65.11479592,38.90306122,,,,0.987942502,,,,,,9.76E-35
StLouisPark_11022021_CityCouncilWard3.mat,401,NO,LOCAL,R,3,3,0.886651752,0.886651752,80.61148397,78.52348993,65.62266965,,,0.534578626,4.592265838,0.534578626,0.998738966,0.847663479,1.095095095,0.623758319
TakomaPark_11082022_CityCouncilWard1.mat,402,NO,LOCAL,R,3,4,0.886681383,0.754966887,84.91537896,68.9477557,62.61957322,,,0.630457203,3.127160856,0.723810418,0.998843931,0.348894447,0.704704705,0.614623284
TakomaPark_11082022_CityCouncilWard3.mat,403,NO,LOCAL,R,5,4,0.782069971,0.629008746,82.58017493,78.35276968,70.69970845,0.072886297,0.072886297,0.887570749,9.963725791,0.818818564,0.998387097,0.595695057,0.505845919,7072727.788
TakomaPark_11082022_CityCouncilWard5.mat,404,NO,LOCAL,R,3,4,0.86036961,0.800821355,82.34086242,73.30595483,67.96714579,,,0.510547788,3.974162072,0.510547788,0.996153846,0.413838591,0.966966967,0.69603311
TakomaPark_11082022_CityCouncilWard6.mat,405,NO,LOCAL,R,7,5,0.655384615,0.564615385,78.92307692,78.30769231,58.76923077,52.61538462,0.307692308,0.791609571,8.66640157,0.791609571,0.996563574,0.823541244,0.009840057,3442212.02
TakomaPark_11082022_Mayor.mat,406,NO,LOCAL,E,6,4,0.853111306,0.576511832,85.2936021,79.19368975,68.9745837,0.052585451,0.052585451,0.842392724,1.937541882,0.842392724,0.999522901,0.686514888,0.275252206,246986461.1
Vineyard_11022021_Mayor.mat,407,NO,LOCAL,E,3,3,0.949251789,0.793754066,98.37345478,79.63565387,76.31750163,,,0.451532828,4.809980746,0.451532828,0.99911426,0.067728532,0.764764765,0.171694585
Vineyard_11052019_CityCouncil.mat,408,NO,LOCAL,R,7,7,0.200183655,0.168044077,90.35812672,88.42975207,80.99173554,77.22681359,72.81910009,0.339635964,3.702133422,0.348910728,0.993589744,0.234139242,2.18018018,24.57871898
WoodlandHills_11022021_Mayor.mat,409,NO,LOCAL,E,3,3,0.832061069,0.832061069,85.03816794,81.3740458,74.04580153,,,0.745517328,4.565915105,0.548628264,0.996923077,0.700397425,0.958958959,0.662678653
Wyoming_04172020_PRESIDENTOFTHEUNITEDSTATES.mat,410,,FEDERAL,E,9,5,,0.633099597,89.11180366,61.33619011,32.2425659,25.01623166,24.76951045,0.141594961,7.397648793,0.141594961,0.999865916,0.921531236,0.656656657,70.29544597
